BGC_name	Sum_of_expression	Average_expression	Median_expression	Bin	Type	Cluster	Sponge_ID	Phylum
FL2014_3_c04127_NODE_41...region001	0.000386116	9.65E-05	0.000103771	Unbinned	PKSI	16	FL2014_3	Unbinned
FL2014_3_c04131_NODE_41...region001	0.005000351	0.000555595	0.000513553	FL2014_3_13	Other	1083	FL2014_3	Chloroflexota
FL2014_3_c04133_NODE_41...region001	0.000160696	1.34E-05	1.08E-05	FL2014_3_9	Other	408	FL2014_3	Proteobacteria
FL2014_3_c04160_NODE_41...region001	0.000209621	2.10E-05	1.47E-05	FL2014_3_0013	Other	580	FL2014_3	Proteobacteria
FL2014_3_c04164_NODE_41...region001	0.000141156	2.35E-05	1.74E-05	FL2014_3_0015	Other	644	FL2014_3	Proteobacteria
FL2014_3_c04174_NODE_41...region001	0.000905478	3.94E-05	1.33E-05	FL2014_3_12	Other	210	FL2014_3	Chloroflexota
FL2014_3_c04177_NODE_41...region001	0.000213982	1.07E-05	3.69E-06	FL2014_3_0026	NRPS	3	FL2014_3	Proteobacteria
FL2014_3_c04181_NODE_41...region001	0.002648145	0.000189153	8.81E-05	FL2014_3_0001	Other	179	FL2014_3	Desulfobacterota_B
FL2014_3_c04186_NODE_41...region001	0.000306034	6.12E-05	3.78E-05	Unbinned	Other	1108	FL2014_3	Unbinned
FL2014_3_c04192_NODE_41...region001	5.89E-05	6.54E-06	4.60E-06	Unbinned	Other	585	FL2014_3	Unbinned
FL2014_3_c04228_NODE_42...region001	0.000394338	3.03E-05	1.46E-05	FL2014_3_0081	Other	1038	FL2014_3	Proteobacteria
FL2014_3_c04254_NODE_42...region001	0.018292555	0.001306611	0.001190144	FL2014_3_0008	Other	103	FL2014_3	Poribacteria
FL2014_3_c04280_NODE_42...region001	0.000512849	6.41E-05	1.75E-05	FL2014_3_0009	Other	1380	FL2014_3	Proteobacteria
FL2014_3_c04289_NODE_42...region001	0.001660133	0.000207517	0.000170058	FL2014_3_0015	Other	321	FL2014_3	Proteobacteria
FL2014_3_c04291_NODE_42...region001	0.000757446	3.79E-05	9.32E-06	FL2014_3_12	Other	1032	FL2014_3	Chloroflexota
FL2014_3_c04304_NODE_43...region001	0.080568662	0.008952074	0.001176583	FL2014_3_0008	Other	1018	FL2014_3	Poribacteria
FL2014_3_c04313_NODE_43...region001	0.010374318	0.00259358	2.49E-05	FL2014_3_0022	RiPP	437	FL2014_3	Proteobacteria
FL2014_3_c04314_NODE_43...region001	3.45E-05	4.92E-06	0	Unbinned	Other	1363	FL2014_3	Unbinned
FL2014_3_c04318_NODE_43...region001	0.000143006	1.59E-05	7.93E-06	FL2014_3_0064	Other	191	FL2014_3	Actinobacteriota
FL2014_3_c04330_NODE_43...region001	0.001522453	8.96E-05	2.18E-05	Unbinned	NRPS	969	FL2014_3	Unbinned
FL2014_3_c04333_NODE_43...region001	0.001614327	0.000124179	2.65E-05	FL2014_3_0002	PKSI	169	FL2014_3	Acidobacteriota
FL2014_3_c04352_NODE_43...region001	0.000721249	0.000103036	6.72E-05	FL2014_3_5	Other	627	FL2014_3	Proteobacteria
FL2014_3_c04372_NODE_43...region001	0.000389044	6.48E-05	8.24E-06	FL2014_3_0011	PKSI	1143	FL2014_3	Nitrospinota_A
FL2014_3_c04374_NODE_43...region001	0.000177875	1.78E-05	7.93E-07	FL2014_3_12	Other	258	FL2014_3	Chloroflexota
FL2014_3_c04382_NODE_43...region001	0.000526408	3.10E-05	2.04E-05	FL2014_3_0023	RiPP	843	FL2014_3	Proteobacteria
FL2014_3_c04400_NODE_44...region001	0.000472645	3.15E-05	1.33E-05	FL2014_3_0013	Other	1091	FL2014_3	Proteobacteria
FL2014_3_c04429_NODE_44...region001	0.001479681	0.000134516	2.12E-05	FL2014_3_0015	RiPP	1459	FL2014_3	Proteobacteria
FL2014_3_c04432_NODE_44...region001	5.20E-05	8.66E-06	1.84E-06	FL2014_3_0032	Other	576	FL2014_3	Proteobacteria
FL2014_3_c04440_NODE_44...region001	4.38E-05	4.87E-06	0	Unbinned	Other	1024	FL2014_3	Unbinned
FL2014_3_c04442_NODE_44...region001	2.72E-05	3.39E-06	0	Unbinned	Other	303	FL2014_3	Unbinned
FL2014_3_c04448_NODE_44...region001	0.000621359	3.88E-05	6.79E-06	Unbinned	PKSI	19	FL2014_3	Unbinned
FL2014_3_c04452_NODE_44...region001	0.003303693	0.000660739	1.41E-05	FL2014_3_6	RiPP	1081	FL2014_3	Proteobacteria
FL2014_3_c04466_NODE_44...region001	0.002902818	0.000181426	0.000154752	FL2014_3_0004	PKSI	675	FL2014_3	Acidobacteriota
FL2014_3_c04486_NODE_44...region001	0.000261636	4.36E-05	9.60E-07	FL2014_3_12	Other	1138	FL2014_3	Chloroflexota
FL2014_3_c04487_NODE_44...region001	0.000235483	1.18E-05	2.82E-06	FL2014_3_0025	RiPP	105	FL2014_3	Acidobacteriota
FL2014_3_c04495_NODE_44...region001	4.62E-05	9.24E-06	5.42E-06	Unbinned	Other	873	FL2014_3	Unbinned
FL2014_3_c04500_NODE_45...region001	8.11E-05	1.35E-05	1.02E-05	FL2014_3_0023	Other	1167	FL2014_3	Proteobacteria
FL2014_3_c04503_NODE_45...region001	0.00229619	0.000328027	0.00021398	Unbinned	Other	796	FL2014_3	Unbinned
FL2014_3_c04504_NODE_45...region001	0.0049531	0.000330207	0.000174354	FL2014_3_0012	Terpene	162	FL2014_3	Chloroflexota
FL2014_3_c04516_NODE_45...region001	3.84E-05	4.80E-06	1.67E-06	FL2014_3_3	Other	748	FL2014_3	Actinobacteriota
FL2014_3_c04524_NODE_45...region001	0.000159519	1.06E-05	1.01E-05	FL2014_3_12	Other	830	FL2014_3	Chloroflexota
FL2014_3_c04538_NODE_45...region001	0.000114678	2.29E-05	1.64E-05	FL2014_3_0011	Other	227	FL2014_3	Nitrospinota_A
FL2014_3_c04545_NODE_45...region001	0.004650574	0.000664368	7.25E-06	FL2014_3_14	Other	857	FL2014_3	Acidobacteriota
FL2014_3_c04552_NODE_45...region001	0.000213373	3.05E-05	2.39E-05	FL2014_3_2	Other	1398	FL2014_3	Proteobacteria
FL2014_3_c04566_NODE_45...region001	0.00076582	9.57E-05	3.49E-05	Unbinned	Other	269	FL2014_3	Unbinned
FL2014_3_c04600_NODE_46...region001	0.000157901	2.26E-05	2.70E-05	FL2014_3_0004	PKSI	669	FL2014_3	Acidobacteriota
FL2014_3_c04603_NODE_46...region001	0.027438568	0.001614033	0.001130685	FL2014_3_0008	NRPS	363	FL2014_3	Poribacteria
FL2014_3_c04671_NODE_46...region001	0.000867995	7.89E-05	2.05E-05	FL2014_3_0079	PKSI	1247	FL2014_3	Chloroflexota
FL2014_3_c04685_NODE_46...region001	1.98E-05	3.97E-06	1.78E-06	FL2014_3_0064	Other	13	FL2014_3	Actinobacteriota
FL2014_3_c04717_NODE_47...region001	0.00047408	2.15E-05	1.62E-06	FL2014_3_12	Terpene	207	FL2014_3	Chloroflexota
FL2014_3_c04763_NODE_47...region001	0.00012916	1.29E-05	1.36E-05	FL2014_3_0064	Other	1107	FL2014_3	Actinobacteriota
FL2014_3_c04764_NODE_47...region001	0.000282383	2.57E-05	2.59E-06	FL2014_3_3	Other	629	FL2014_3	Actinobacteriota
FL2014_3_c04777_NODE_47...region001	0.000510955	6.39E-05	1.22E-05	Unbinned	PKSI	1266	FL2014_3	Unbinned
FL2014_3_c04834_NODE_48...region001	0.001011992	8.43E-05	1.49E-05	FL2014_3_0026	RiPP	532	FL2014_3	Proteobacteria
FL2014_3_c04853_NODE_48...region001	0.000199135	1.11E-05	7.11E-06	Unbinned	Terpene	157	FL2014_3	Unbinned
FL2014_3_c04872_NODE_48...region001	3.54E-05	2.95E-06	0	FL2014_3_0071	Terpene	1147	FL2014_3	Chloroflexota
FL2014_3_c04911_NODE_49...region001	0.000271125	2.71E-05	2.11E-05	FL2014_3_5	Other	1378	FL2014_3	Proteobacteria
FL2014_3_c04930_NODE_49...region001	0.014590078	0.00182376	0.00107922	FL2014_3_0035	Other	996	FL2014_3	Poribacteria
FL2014_3_c04941_NODE_49...region001	0.000113483	1.03E-05	1.20E-05	Unbinned	Other	1214	FL2014_3	Unbinned
FL2014_3_c04946_NODE_49...region001	0.000428802	8.58E-05	0	Unbinned	Other	538	FL2014_3	Unbinned
FL2014_3_c04954_NODE_49...region001	0.000117508	1.31E-05	8.89E-06	FL2014_3_0026	Terpene	318	FL2014_3	Proteobacteria
FL2014_3_c04960_NODE_49...region001	6.91E-05	1.38E-05	9.51E-06	FL2014_3_0058	PKSI	931	FL2014_3	Gemmatimonadota
FL2014_3_c05010_NODE_50...region001	0.000266813	2.05E-05	0	Unbinned	Other	928	FL2014_3	Unbinned
FL2014_3_c05021_NODE_50...region001	0.001159744	8.92E-05	7.44E-05	FL2014_3_0115	Other	237	FL2014_3	Proteobacteria
FL2014_3_c05047_NODE_50...region001	0.000172929	1.92E-05	1.59E-05	FL2014_3_0115	Other	420	FL2014_3	Proteobacteria
FL2014_3_c05068_NODE_50...region001	0.001216423	0.000152053	6.14E-05	FL2014_3_0022	Other	101	FL2014_3	Proteobacteria
FL2014_3_c05072_NODE_50...region001	6.39E-05	1.07E-05	1.06E-05	FL2014_3_0059	Other	5	FL2014_3	Proteobacteria
FL2014_3_c05090_NODE_50...region001	0.000626064	7.83E-05	2.92E-05	FL2014_3_9	Other	521	FL2014_3	Proteobacteria
FL2014_3_c05091_NODE_50...region001	0.000343511	2.86E-05	1.35E-05	FL2014_3_9	Other	74	FL2014_3	Proteobacteria
FL2014_3_c05103_NODE_51...region001	0.001911196	0.000238899	6.78E-05	FL2014_3_0011	RiPP	567	FL2014_3	Nitrospinota_A
FL2014_3_c05151_NODE_51...region001	3.29E-05	3.29E-05	3.29E-05	Unbinned	PKSI	556	FL2014_3	Unbinned
FL2014_3_c05164_NODE_51...region001	9.24E-05	1.85E-05	1.96E-05	Unbinned	Other	75	FL2014_3	Unbinned
FL2014_3_c05173_NODE_51...region001	0.008783695	0.001097962	0.000438855	Unbinned	Other	844	FL2014_3	Unbinned
FL2014_3_c05197_NODE_51...region001	7.18E-05	1.20E-05	7.73E-06	Unbinned	Other	386	FL2014_3	Unbinned
FL2014_3_c05204_NODE_52...region001	8.14E-05	8.14E-06	6.26E-06	FL2014_3_12	Other	982	FL2014_3	Chloroflexota
FL2014_3_c05239_NODE_52...region001	0.000820059	5.86E-05	1.57E-05	FL2014_3_0026	NRPS	340	FL2014_3	Proteobacteria
FL2014_3_c05240_NODE_52...region001	0.008689765	0.000868976	0.000579139	Unbinned	Other	1109	FL2014_3	Unbinned
FL2014_3_c05241_NODE_52...region001	2.69E-05	2.98E-06	0	FL2014_3_9	Other	1458	FL2014_3	Proteobacteria
FL2014_3_c05244_NODE_52...region001	0.000595209	5.95E-05	5.32E-05	FL2014_3_0001	Other	900	FL2014_3	Desulfobacterota_B
FL2014_3_c05251_NODE_52...region001	5.88E-05	3.67E-06	0	FL2014_3_0067	Other	428	FL2014_3	Actinobacteriota
FL2014_3_c05276_NODE_52...region001	3.11E-05	4.45E-06	3.08E-06	FL2014_3_0064	Other	816	FL2014_3	Actinobacteriota
FL2014_3_c05300_NODE_53...region001	0.000119225	9.94E-06	8.06E-06	Unbinned	Other	64	FL2014_3	Unbinned
FL2014_3_c05307_NODE_53...region001	3.89E-05	2.99E-06	0	FL2014_3_3	Other	133	FL2014_3	Actinobacteriota
FL2014_3_c05360_NODE_53...region001	0	0	0	Unbinned	RiPP	248	FL2014_3	Unbinned
FL2014_3_c05390_NODE_53...region001	0.000351834	2.51E-05	1.18E-05	FL2014_3_9	Other	542	FL2014_3	Proteobacteria
FL2014_3_c05408_NODE_54...region001	0.002403988	0.000184922	0.000104807	FL2014_3_0056	Other	1139	FL2014_3	Latescibacterota
FL2014_3_c05411_NODE_54...region001	4.75E-05	4.75E-06	0	FL2014_3_3	Other	606	FL2014_3	Actinobacteriota
FL2014_3_c05414_NODE_54...region001	0.000134648	2.24E-05	1.31E-05	FL2014_3_0064	Other	413	FL2014_3	Actinobacteriota
FL2014_3_c05447_NODE_54...region001	1.19E-05	1.49E-06	0	FL2014_3_0115	Other	1120	FL2014_3	Proteobacteria
FL2014_3_c05469_NODE_54...region001	0.000561745	3.30E-05	8.23E-06	FL2014_3_0059	Other	624	FL2014_3	Proteobacteria
FL2014_3_c05474_NODE_54...region001	0.000251258	2.28E-05	9.41E-06	FL2014_3_0026	Other	115	FL2014_3	Proteobacteria
FL2014_3_c05478_NODE_54...region001	1.30E-05	1.62E-06	0	FL2014_3_3	Other	111	FL2014_3	Actinobacteriota
FL2014_3_c05514_NODE_55...region001	7.96E-05	1.14E-05	3.32E-06	FL2014_3_12	Other	1336	FL2014_3	Chloroflexota
FL2014_3_c05536_NODE_55...region001	2.60E-05	5.21E-06	3.93E-06	Unbinned	Other	859	FL2014_3	Unbinned
FL2014_3_c05545_NODE_55...region001	0.00060551	0.000121102	2.94E-05	FL2014_3_0001	Other	632	FL2014_3	Desulfobacterota_B
FL2014_3_c05547_NODE_55...region001	0.000117368	1.07E-05	8.67E-06	FL2014_3_0026	Other	410	FL2014_3	Proteobacteria
FL2014_3_c05599_NODE_55...region001	0.000685943	8.57E-05	6.50E-05	FL2014_3_0010	Other	308	FL2014_3	Chloroflexota
FL2014_3_c05609_NODE_56...region001	0.002320401	0.000386733	0.000105389	FL2014_3_2	RiPP	134	FL2014_3	Proteobacteria
FL2014_3_c05614_NODE_56...region001	0.000236525	1.82E-05	9.62E-06	Unbinned	Other	233	FL2014_3	Unbinned
FL2014_3_c05616_NODE_56...region001	0.000685686	6.86E-05	3.50E-05	Unbinned	Other	495	FL2014_3	Unbinned
FL2014_3_c05677_NODE_56...region001	0.00012874	1.61E-05	6.13E-06	FL2014_3_0031	Other	424	FL2014_3	Proteobacteria
FL2014_3_c05749_NODE_57...region001	0.000216496	2.71E-05	1.84E-05	FL2014_3_0010	Other	1172	FL2014_3	Chloroflexota
FL2014_3_c05758_NODE_57...region001	0.000390839	2.79E-05	9.08E-06	FL2014_3_0023	Other	193	FL2014_3	Proteobacteria
FL2014_3_c05767_NODE_57...region001	3.98E-05	7.95E-06	7.38E-06	FL2014_3_0013	Other	1272	FL2014_3	Proteobacteria
FL2014_3_c05775_NODE_57...region001	0.015604103	0.001950513	0.001691218	Unbinned	Other	925	FL2014_3	Unbinned
FL2014_3_c05776_NODE_57...region001	0.000166312	1.19E-05	7.57E-06	Unbinned	Other	22	FL2014_3	Unbinned
FL2014_3_c05798_NODE_57...region001	0.001070138	0.000118904	5.71E-05	FL2014_3_0014	PKSI	956	FL2014_3	Proteobacteria
FL2014_3_c05804_NODE_58...region001	0.004812579	0.000687511	0.000513553	Unbinned	Other	1320	FL2014_3	Unbinned
FL2014_3_c05810_NODE_58...region001	0.000379215	4.74E-05	2.95E-05	FL2014_3_8	Other	553	FL2014_3	Proteobacteria
FL2014_3_c05811_NODE_58...region001	0.002620959	0.000374423	7.44E-05	Unbinned	RiPP	1343	FL2014_3	Unbinned
FL2014_3_c05814_NODE_58...region001	0.01762609	0.001259006	0.000994852	FL2014_3_0035	NRPS	1220	FL2014_3	Poribacteria
FL2014_3_c05862_NODE_58...region001	0.005201137	0.000650142	0.000293412	FL2014_3_0014	Other	615	FL2014_3	Proteobacteria
FL2014_3_c05889_NODE_58...region001	0.000105734	1.51E-05	9.91E-06	FL2014_3_0059	Other	222	FL2014_3	Proteobacteria
FL2014_3_c05939_NODE_59...region001	0.000228695	1.43E-05	3.79E-06	FL2014_3_0081	Other	1090	FL2014_3	Proteobacteria
FL2014_3_c05948_NODE_59...region001	0.002968747	0.000269886	0.000155622	Unbinned	Terpene	126	FL2014_3	Unbinned
FL2014_3_c05997_NODE_59...region001	0.036073956	0.00277492	0.000668413	FL2014_3_0008	Other	92	FL2014_3	Poribacteria
FL2014_3_c06022_NODE_60...region001	0.00015305	2.19E-05	8.47E-06	Unbinned	Other	360	FL2014_3	Unbinned
FL2014_3_c06033_NODE_60...region001	0.000267151	3.34E-05	1.46E-05	FL2014_3_0023	Other	789	FL2014_3	Proteobacteria
FL2014_3_c06035_NODE_60...region001	2.92E-05	4.18E-06	0	Unbinned	Other	329	FL2014_3	Unbinned
FL2014_3_c06044_NODE_60...region001	0.003432966	0.000381441	0.000352438	FL2014_3_0045	Other	791	FL2014_3	Chloroflexota
FL2014_3_c06056_NODE_60...region001	2.54E-05	2.54E-05	2.54E-05	Unbinned	PKSI	276	FL2014_3	Unbinned
FL2014_3_c06072_NODE_60...region001	0.001647066	0.000235295	2.19E-06	FL2014_3_0023	RiPP	1187	FL2014_3	Proteobacteria
FL2014_3_c06116_NODE_61...region001	0.000243403	2.43E-05	1.86E-05	FL2014_3_0064	Other	628	FL2014_3	Actinobacteriota
FL2014_3_c06123_NODE_61...region001	0.000513735	3.67E-05	6.37E-06	FL2014_3_0064	Other	1006	FL2014_3	Actinobacteriota
FL2014_3_c06124_NODE_61...region001	0.002409863	0.000160658	9.11E-06	Unbinned	Terpene	934	FL2014_3	Unbinned
FL2014_3_c06138_NODE_61...region001	0.000119107	2.38E-05	1.02E-05	FL2014_3_0009	RiPP	637	FL2014_3	Proteobacteria
FL2014_3_c06163_NODE_61...region001	0.000345676	2.30E-05	1.24E-05	FL2014_3_0059	Other	635	FL2014_3	Proteobacteria
FL2014_3_c06223_NODE_62...region001	0.019806201	0.002475775	0.002240882	FL2014_3_0035	Other	122	FL2014_3	Poribacteria
FL2014_3_c06307_NODE_63...region001	0.000361584	9.04E-05	1.71E-05	FL2014_3_0022	RiPP	400	FL2014_3	Proteobacteria
FL2014_3_c06308_NODE_63...region001	4.17E-05	3.79E-06	2.95E-06	Unbinned	Other	1015	FL2014_3	Unbinned
FL2014_3_c06332_NODE_63...region001	0.000127225	2.54E-05	1.65E-05	FL2014_3_0013	Other	447	FL2014_3	Proteobacteria
FL2014_3_c06348_NODE_63...region001	0.000120316	1.72E-05	5.78E-06	FL2014_3_0026	Other	1225	FL2014_3	Proteobacteria
FL2014_3_c06368_NODE_63...region001	0.004450914	0.000741819	2.06E-05	Unbinned	RiPP	1017	FL2014_3	Unbinned
FL2014_3_c06380_NODE_63...region001	0.000122504	1.75E-05	7.38E-06	FL2014_3_0023	Other	618	FL2014_3	Proteobacteria
FL2014_3_c06430_NODE_64...region001	4.81E-06	5.35E-07	0	FL2014_3_3	Other	464	FL2014_3	Actinobacteriota
FL2014_3_c06448_NODE_64...region001	0.000349335	3.88E-05	5.03E-05	FL2014_3_0118	Other	932	FL2014_3	Chloroflexota
FL2014_3_c06449_NODE_64...region001	0.000104976	1.50E-05	1.43E-05	FL2014_3_0031	Other	432	FL2014_3	Proteobacteria
FL2014_3_c06464_NODE_64...region001	0.000492179	3.79E-05	3.13E-05	FL2014_3_0123	Other	603	FL2014_3	Proteobacteria
FL2014_3_c06480_NODE_64...region001	3.17E-05	2.26E-06	0	FL2014_3_3	Other	284	FL2014_3	Actinobacteriota
FL2014_3_c06535_NODE_65...region001	2.02E-06	4.04E-07	0	FL2014_3_0044	Other	493	FL2014_3	Chloroflexota
FL2014_3_c06539_NODE_65...region001	0.000364704	3.04E-05	1.72E-05	FL2014_3_0026	Other	897	FL2014_3	Proteobacteria
FL2014_3_c06549_NODE_65...region001	0.006078821	0.000675425	7.44E-05	FL2014_3_0126	Other	988	FL2014_3	Acidobacteriota
FL2014_3_c06563_NODE_65...region001	0.000448844	2.81E-05	8.19E-06	FL2014_3_0013	Other	84	FL2014_3	Proteobacteria
FL2014_3_c06591_NODE_65...region001	3.28E-05	3.28E-05	3.28E-05	Unbinned	PKSI	397	FL2014_3	Unbinned
FL2014_3_c06603_NODE_66...region001	0.003278069	0.000273172	0.000221878	FL2014_3_0001	Other	1245	FL2014_3	Desulfobacterota_B
FL2014_3_c06617_NODE_66...region001	0.00052947	6.62E-05	5.77E-05	FL2014_3_0001	Other	720	FL2014_3	Desulfobacterota_B
FL2014_3_c06657_NODE_66...region001	0.000208814	4.18E-05	3.69E-05	Unbinned	Other	416	FL2014_3	Unbinned
FL2014_3_c06660_NODE_66...region001	0.020922534	0.002324726	0.001216309	FL2014_3_0036	NRPS	102	FL2014_3	Poribacteria
FL2014_3_c06665_NODE_66...region001	0.000134387	1.03E-05	3.06E-06	FL2014_3_0062	Other	1035	FL2014_3	Chloroflexota
FL2014_3_c06711_NODE_67...region001	3.73E-05	6.21E-06	7.27E-06	FL2014_3_0054	Other	494	FL2014_3	Actinobacteriota
FL2014_3_c06721_NODE_67...region001	0.000115947	1.66E-05	1.55E-05	FL2014_3_0009	Other	1116	FL2014_3	Proteobacteria
FL2014_3_c06728_NODE_67...region001	0.000209141	1.61E-05	7.13E-06	FL2014_3_12	Other	466	FL2014_3	Chloroflexota
FL2014_3_c06742_NODE_67...region001	0.001219524	0.000135503	9.99E-06	Unbinned	Other	776	FL2014_3	Unbinned
FL2014_3_c06754_NODE_67...region001	0.000387202	3.87E-05	8.05E-06	FL2014_3_0013	Terpene	845	FL2014_3	Proteobacteria
FL2014_3_c06776_NODE_67...region001	0.001317617	0.000164702	1.28E-05	FL2014_3_0059	RiPP	23	FL2014_3	Proteobacteria
FL2014_3_c06867_NODE_68...region001	2.33E-05	2.33E-05	2.33E-05	Unbinned	PKSI	172	FL2014_3	Unbinned
FL2014_3_c06927_NODE_69...region001	0.000945054	0.000157509	9.42E-05	FL2014_3_0022	PKSI	26	FL2014_3	Proteobacteria
FL2014_3_c07003_NODE_70...region001	7.25E-05	9.06E-06	6.36E-06	FL2014_3_0064	Other	465	FL2014_3	Actinobacteriota
FL2014_3_c07010_NODE_70...region001	0.000480748	4.81E-05	2.42E-05	FL2014_3_0013	Other	224	FL2014_3	Proteobacteria
FL2014_3_c07035_NODE_70...region001	4.46E-06	4.05E-07	0	FL2014_3_3	Terpene	814	FL2014_3	Actinobacteriota
FL2014_3_c07036_NODE_70...region001	3.96E-06	6.60E-07	0	FL2014_3_0032	Other	1414	FL2014_3	Proteobacteria
FL2014_3_c07089_NODE_70...region001	0.000286369	2.86E-05	1.39E-05	FL2014_3_0071	Other	266	FL2014_3	Chloroflexota
FL2014_3_c07090_NODE_70...region001	7.15E-05	5.96E-06	4.45E-06	FL2014_3_0059	Other	797	FL2014_3	Proteobacteria
FL2014_3_c07111_NODE_71...region001	0.000242722	4.85E-05	2.39E-05	FL2014_3_0038	Other	697	FL2014_3	Proteobacteria
FL2014_3_c07117_NODE_71...region001	0.000314601	3.15E-05	2.99E-05	FL2014_3_0115	Other	467	FL2014_3	Proteobacteria
FL2014_3_c07139_NODE_71...region001	0.002219688	0.000443938	0.000110211	FL2014_3_0058	PKSI	1405	FL2014_3	Gemmatimonadota
FL2014_3_c07141_NODE_71...region001	0.000228099	2.07E-05	1.38E-05	Unbinned	Other	372	FL2014_3	Unbinned
FL2014_3_c07171_NODE_71...region001	0.001912286	0.000173844	0.000127231	FL2014_3_0001	Other	1337	FL2014_3	Desulfobacterota_B
FL2014_3_c07187_NODE_71...region001	0.000253737	3.62E-05	1.80E-05	FL2014_3_0059	Other	578	FL2014_3	Proteobacteria
FL2014_3_c07194_NODE_71...region001	0.002262096	0.000282762	0.00023682	FL2014_3_13	Other	1244	FL2014_3	Chloroflexota
FL2014_3_c07224_NODE_72...region001	0.001083576	0.000108358	8.45E-05	FL2014_3_0059	Other	920	FL2014_3	Proteobacteria
FL2014_3_c07255_NODE_72...region001	0.000146575	1.22E-05	0	FL2014_3_0071	Other	665	FL2014_3	Chloroflexota
FL2014_3_c07267_NODE_72...region001	0.000305528	3.06E-05	2.05E-05	FL2014_3_0115	Other	1310	FL2014_3	Proteobacteria
FL2014_3_c07276_NODE_72...region001	0.000273006	5.46E-05	1.43E-05	FL2014_3_0023	Other	764	FL2014_3	Proteobacteria
FL2014_3_c07298_NODE_72...region001	0.020172434	0.002881776	0.002097006	FL2014_3_0036	Other	296	FL2014_3	Poribacteria
FL2014_3_c07304_NODE_73...region001	0.004286146	0.00038965	1.69E-05	Unbinned	Terpene	1452	FL2014_3	Unbinned
FL2014_3_c07306_NODE_73...region001	0.000955894	9.56E-05	1.56E-05	Unbinned	Terpene	1064	FL2014_3	Unbinned
FL2014_3_c07348_NODE_73...region001	0.000725897	9.07E-05	3.37E-05	FL2014_3_0011	Other	1113	FL2014_3	Nitrospinota_A
FL2014_3_c07389_NODE_73...region001	0.001060075	0.000132509	6.30E-05	FL2014_3_0015	Other	963	FL2014_3	Proteobacteria
FL2014_3_c07420_NODE_74...region001	0.002764862	0.000251351	0.000120552	FL2014_3_0046	RiPP	1239	FL2014_3	Latescibacterota
FL2014_3_c07457_NODE_74...region001	0.000682138	7.58E-05	1.16E-05	FL2014_3_0022	Other	1121	FL2014_3	Proteobacteria
FL2014_3_c07466_NODE_74...region001	0.000593476	5.93E-05	5.59E-05	Unbinned	Terpene	1008	FL2014_3	Unbinned
FL2014_3_c07480_NODE_74...region001	0.001441349	0.000240225	2.91E-05	Unbinned	Other	1104	FL2014_3	Unbinned
FL2014_3_c07485_NODE_74...region001	0.002142153	0.000306022	2.67E-05	FL2014_3_0076	RiPP	503	FL2014_3	Proteobacteria
FL2014_3_c07518_NODE_75...region001	0.000708743	0.000101249	2.71E-05	FL2014_3_2	Other	1308	FL2014_3	Proteobacteria
FL2014_3_c07580_NODE_75...region001	0.000303198	3.79E-05	1.32E-05	Unbinned	Other	253	FL2014_3	Unbinned
FL2014_3_c07581_NODE_75...region001	3.04E-05	3.04E-05	3.04E-05	Unbinned	PKSI	1036	FL2014_3	Unbinned
FL2014_3_c07588_NODE_75...region001	0	0	0	Unbinned	Other	482	FL2014_3	Unbinned
FL2014_3_c07680_NODE_76...region001	0.000973572	9.74E-05	5.26E-05	FL2014_3_5	Other	1294	FL2014_3	Proteobacteria
FL2014_3_c07763_NODE_77...region001	0.000163613	1.82E-05	1.13E-05	FL2014_3_0031	Terpene	667	FL2014_3	Proteobacteria
FL2014_3_c07784_NODE_77...region001	0.000258754	2.88E-05	7.72E-06	FL2014_3_0011	Other	175	FL2014_3	Nitrospinota_A
FL2014_3_c07834_NODE_78...region001	0.00109122	0.00018187	1.57E-05	Unbinned	RiPP	314	FL2014_3	Unbinned
FL2014_3_c07858_NODE_78...region001	0.000206742	2.07E-05	1.05E-05	FL2014_3_0009	NRPS	1005	FL2014_3	Proteobacteria
FL2014_3_c07873_NODE_78...region001	7.97E-05	1.33E-05	9.73E-06	FL2014_3_0023	Other	939	FL2014_3	Proteobacteria
FL2014_3_c07876_NODE_78...region001	4.64E-05	5.79E-06	3.34E-06	Unbinned	Other	1455	FL2014_3	Unbinned
FL2014_3_c07918_NODE_79...region001	6.65E-05	1.11E-05	1.08E-05	Unbinned	Other	694	FL2014_3	Unbinned
FL2014_3_c08000_NODE_80...region001	0.004301404	0.000391037	0.000256776	Unbinned	Other	1105	FL2014_3	Unbinned
FL2014_3_c08027_NODE_80...region001	5.92E-05	5.92E-06	5.99E-06	FL2014_3_0064	Other	88	FL2014_3	Actinobacteriota
FL2014_3_c08060_NODE_80...region001	0.000461816	9.24E-05	8.07E-06	Unbinned	Other	417	FL2014_3	Unbinned
FL2014_3_c08064_NODE_80...region001	0.000149329	2.99E-05	1.75E-05	Unbinned	Other	1382	FL2014_3	Unbinned
FL2014_3_c08117_NODE_81...region001	0.000402958	3.66E-05	1.95E-05	FL2014_3_9	Other	676	FL2014_3	Proteobacteria
FL2014_3_c08128_NODE_81...region001	1.87E-05	1.87E-06	0	FL2014_3_0032	Other	1059	FL2014_3	Proteobacteria
FL2014_3_c08153_NODE_81...region001	8.02E-05	1.00E-05	5.03E-06	Unbinned	Other	452	FL2014_3	Unbinned
